Outstation,ModulesRef,ModuleLabel,Type,Value,Time,Transition,CurrentState
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/26 20:42:00,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/26 21:00:01,Cleared,Waiting
16,I54,AHU29 Supply Flow Fail,On,0.000000,2023/04/26 21:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/26 21:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/26 21:00:01,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/26 21:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/26 21:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/26 21:10:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/26 21:17:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/26 22:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/26 22:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/26 22:05:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/26 22:05:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/26 22:05:02,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/26 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/26 22:07:03,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/26 22:40:07,Cleared,Waiting
16,I38,AHU8 ExtractFlow Fail,On,0.000000,2023/04/26 23:00:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/26 23:05:01,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/26 23:10:02,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/26 23:10:02,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,0.000000,2023/04/26 23:20:00,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,1.000000,2023/04/26 23:32:02,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/26 23:35:04,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,0.000000,2023/04/27 00:00:00,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/04/27 00:05:01,Cleared,Waiting
14,I4,AHU19 Supply Filter Dirty,On,0.000000,2023/04/27 00:05:01,Cleared,Waiting
20,I49,AC ALARM,On,1.000000,2023/04/27 00:36:18,Occurred,Waiting
20,I49,AC ALARM,On,0.000000,2023/04/27 01:13:30,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/27 04:01:16,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/27 04:02:02,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/27 05:02:22,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/27 05:37:01,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/27 05:52:24,Occurred,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/27 05:52:25,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/27 05:57:23,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/27 06:02:03,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/27 06:02:30,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/27 07:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/27 07:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/27 07:00:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/27 07:02:01,Occurred,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/27 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/27 07:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/27 07:02:02,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/27 07:02:52,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/27 07:03:54,Cleared,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/27 07:10:49,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/27 07:25:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/27 07:32:04,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/27 08:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/27 08:05:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/27 08:07:03,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/27 09:37:01,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/27 10:59:45,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,0.000000,2023/04/27 12:05:21,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/27 14:05:02,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/27 16:31:32,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/27 16:47:02,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/27 17:02:49,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/27 17:10:00,Cleared,Waiting
16,I41,AHU24 Supply Flow Fail,On,1.000000,2023/04/27 18:17:12,Occurred,Waiting
16,I41,AHU24 Supply Flow Fail,On,0.000000,2023/04/27 18:20:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/27 20:47:02,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/27 21:00:00,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/27 21:00:00,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/27 21:02:02,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,0.000000,2023/04/27 21:05:01,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/27 21:06:25,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/27 21:37:19,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/27 22:02:01,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/27 22:05:00,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/27 22:05:02,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/27 22:05:02,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/27 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/27 22:07:01,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,0.000000,2023/04/27 22:30:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/27 22:35:10,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,1.000000,2023/04/27 22:42:02,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/27 23:00:02,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/27 23:05:02,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/27 23:10:02,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,0.000000,2023/04/27 23:15:00,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,0.000000,2023/04/28 00:00:00,Cleared,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/28 00:00:20,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/28 00:16:13,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/28 00:30:20,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/28 03:21:52,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/28 03:52:02,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/28 03:52:32,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/28 03:52:33,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/28 03:53:54,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/28 03:56:16,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/28 05:02:22,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/28 05:52:22,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/28 05:57:25,Occurred,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/28 05:57:25,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/28 06:02:00,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/28 06:02:01,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/28 06:02:29,Occurred,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/28 06:42:02,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/28 06:50:51,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/28 07:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/28 07:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/28 07:00:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/28 07:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/28 07:02:01,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/28 07:02:02,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/28 07:03:17,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/28 07:20:00,Cleared,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/28 07:20:50,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/28 07:27:02,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/28 08:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/28 08:05:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/28 08:07:01,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/28 08:33:25,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/28 09:32:02,Occurred,Waiting
21,I30,AHU7 ExtractFlow Fail,On,0.000000,2023/04/28 12:05:21,Cleared,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/28 15:52:50,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/28 17:20:02,Cleared,Waiting
16,I41,AHU24 Supply Flow Fail,On,1.000000,2023/04/28 18:27:14,Occurred,Waiting
16,I41,AHU24 Supply Flow Fail,On,0.000000,2023/04/28 18:30:02,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/28 20:52:02,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/28 21:00:00,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/28 21:00:00,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/28 21:00:01,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/28 21:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/28 21:02:02,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,0.000000,2023/04/28 21:05:02,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/28 21:10:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/28 21:17:03,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/28 22:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/28 22:05:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/28 22:05:02,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/28 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/28 22:07:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/28 22:10:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/28 22:45:09,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/28 23:00:00,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/28 23:05:00,Cleared,Waiting
16,I38,AHU8 ExtractFlow Fail,On,0.000000,2023/04/28 23:05:01,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,0.000000,2023/04/28 23:10:00,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/28 23:10:01,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,1.000000,2023/04/28 23:32:01,Occurred,Waiting
16,I50,AHU27 Duty Fan Fail,On,0.000000,2023/04/29 00:00:00,Cleared,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/29 00:00:33,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/29 01:38:36,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/29 04:01:17,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/29 04:02:03,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/29 05:02:22,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/29 05:37:23,Occurred,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/29 05:37:23,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/29 05:57:23,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/29 06:02:01,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/29 06:02:01,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/29 06:02:30,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/29 06:12:01,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/29 07:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/29 07:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/29 07:00:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/29 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/29 07:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/29 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/29 07:30:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/29 07:37:03,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/29 08:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/29 08:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/29 08:07:02,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/29 09:32:02,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/29 09:47:16,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,0.000000,2023/04/29 12:00:21,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,0.000000,2023/04/29 12:38:25,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/29 12:40:28,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/29 13:13:06,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/29 13:13:06,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/29 13:13:06,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/29 13:13:06,Cleared,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/29 13:13:06,Cleared,Waiting
16,R1,Gnd & Mezz HVAC,Restart,0.000000,2023/04/29 13:13:07,Occurred,Sent
16,I1,CP3 Service Required,On,1.000000,2023/04/29 13:13:07,Cleared,Waiting
16,S22,AHU29 Supply Temp,Out of Limits,142.782684,2023/04/29 13:13:08,Cleared,Waiting
16,S5,Meeting Room 3 CO2,Out of Limits,2002.800049,2023/04/29 13:13:08,Cleared,Waiting
16,S3,Meeting Room 1 CO2,Out of Limits,2003.000000,2023/04/29 13:13:08,Cleared,Waiting
17,I40,KS02-02 Supply Flow Fail,On,1.000000,2023/04/29 13:13:38,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/29 13:13:39,Cleared,Waiting
17,R1,Gnd & Mezz AHU,Restart,0.000000,2023/04/29 13:13:40,Occurred,Sent
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/29 13:14:06,Occurred,Waiting
16,I1,CP3 Service Required,On,1.000000,2023/04/29 13:14:07,Occurred,Waiting
16,S22,AHU29 Supply Temp,Out of Limits,142.852249,2023/04/29 13:14:08,Occurred,Waiting
16,S5,Meeting Room 3 CO2,Out of Limits,2003.200073,2023/04/29 13:14:08,Occurred,Waiting
16,S3,Meeting Room 1 CO2,Out of Limits,2004.000244,2023/04/29 13:14:08,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/29 13:15:08,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/29 13:15:09,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/29 13:15:29,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/29 13:15:31,Occurred,Waiting
17,I40,KS02-02 Supply Flow Fail,On,1.000000,2023/04/29 13:15:42,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/29 13:16:04,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/29 14:06:46,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/29 14:08:13,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/29 14:15:00,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/29 15:48:45,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/29 16:11:48,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/29 16:52:02,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/29 16:57:48,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/29 17:15:43,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/29 17:15:43,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/29 17:15:43,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/29 17:15:43,Cleared,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/29 17:15:43,Cleared,Waiting
16,I1,CP3 Service Required,On,1.000000,2023/04/29 17:15:45,Cleared,Waiting
16,R1,Gnd & Mezz HVAC,Restart,0.000000,2023/04/29 17:15:46,Occurred,Sent
16,S22,AHU29 Supply Temp,Out of Limits,142.921814,2023/04/29 17:15:47,Cleared,Waiting
16,S5,Meeting Room 3 CO2,Out of Limits,2003.000000,2023/04/29 17:15:47,Cleared,Waiting
16,S3,Meeting Room 1 CO2,Out of Limits,2003.200073,2023/04/29 17:15:47,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/29 17:16:43,Occurred,Waiting
16,I1,CP3 Service Required,On,1.000000,2023/04/29 17:16:45,Occurred,Waiting
16,S22,AHU29 Supply Temp,Out of Limits,142.921814,2023/04/29 17:16:48,Occurred,Waiting
16,S5,Meeting Room 3 CO2,Out of Limits,2003.000000,2023/04/29 17:16:48,Occurred,Waiting
16,S3,Meeting Room 1 CO2,Out of Limits,2004.000244,2023/04/29 17:16:48,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/29 17:17:49,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/29 17:17:49,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/29 17:18:08,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/29 17:18:09,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/29 17:35:02,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/29 18:05:08,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/29 19:35:55,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/29 20:32:01,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/29 21:00:00,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/29 21:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/29 21:00:01,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/29 21:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/29 21:02:01,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,0.000000,2023/04/29 21:05:01,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/29 21:25:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/29 21:32:01,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/29 21:55:39,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/29 21:55:58,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/29 21:59:53,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/29 22:00:00,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/29 22:00:31,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/29 22:02:01,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/29 22:05:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/29 22:05:01,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/29 22:05:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/29 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/29 22:07:03,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/29 22:08:25,Occurred,Waiting
11,I54,AHU9 Duty Fan Fail,On,1.000000,2023/04/29 22:12:25,Occurred,Waiting
11,I55,AHU9 Extract Fan 1+2 Fail,On,1.000000,2023/04/29 22:12:25,Occurred,Waiting
11,I55,AHU9 Extract Fan 1+2 Fail,On,0.000000,2023/04/29 22:35:36,Cleared,Waiting
11,I55,AHU9 Extract Fan 1+2 Fail,On,1.000000,2023/04/29 22:37:40,Occurred,Waiting
11,I55,AHU9 Extract Fan 1+2 Fail,On,0.000000,2023/04/29 22:45:01,Cleared,Waiting
16,I38,AHU8 ExtractFlow Fail,On,0.000000,2023/04/29 22:55:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/29 23:05:02,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/29 23:10:02,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/29 23:10:02,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,1.000000,2023/04/29 23:12:02,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,0.000000,2023/04/29 23:20:00,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/29 23:41:09,Cleared,Waiting
21,I38,AHU11 ExtractFlow Fail,On,1.000000,2023/04/29 23:42:02,Occurred,Waiting
11,I54,AHU9 Duty Fan Fail,On,0.000000,2023/04/30 00:00:00,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/30 00:00:00,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,0.000000,2023/04/30 00:00:00,Cleared,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/30 00:00:03,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/30 00:05:08,Cleared,Waiting
21,I38,AHU11 ExtractFlow Fail,On,0.000000,2023/04/30 00:05:15,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/30 00:10:04,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/30 01:32:32,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/30 04:01:17,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/30 04:07:02,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/30 05:02:22,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/30 05:39:06,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/30 05:42:45,Occurred,Waiting
16,I49,AHU27 Supply Flow Fail,On,1.000000,2023/04/30 05:47:39,Occurred,Waiting
16,I49,AHU27 Supply Flow Fail,On,0.000000,2023/04/30 05:51:00,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/30 05:53:01,Occurred,Waiting
